energy,tempo,danceability,genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_name
0.76,129.996,0.702,pop,-3.174,0.132,0.696,Katy Perry,4,0.0684,72,One Of The Boys,Throwback Party,I Kissed A Girl
0.81,126.052,0.572,pop,-5.791,0.13,0.11,"Lana Del Rey, Cedric Gervais",4,0.0558,72,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) [Cedric Gervais Remix],Throwback Party,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix
0.781,119.977,0.751,pop,-3.724,0.036,0.814,Taio Cruz,4,0.0862,72,The Rokstarr Hits Collection,Throwback Party,Dynamite
0.952,122.093,0.398,pop,-6.042,0.1,0.584,Bruce Springsteen,4,0.061,72,Born In The U.S.A.,Throwback Party,Born in the U.S.A.
0.534,108.17,0.877,pop,-6.178,0.0441,0.89,Will Smith,4,0.15,72,Big Willie Style,Throwback Party,Miami
0.838,100.021,0.832,pop,-5.414,0.152,0.965,Mr. President,4,0.0421,72,We See The Same Sun,Throwback Party,Coco Jamboo
0.868,131.468,0.704,pop,-5.808,0.206,0.808,Patrick Hernandez,4,0.0315,72,Born to Be Alive (The Original),Throwback Party,Born to Be Alive - The Original
0.662,124.149,0.729,pop,-7.191,0.305,0.359,"Stardust, Benjamin Diamond, Alan Braxe, Thomas Bangalter",4,0.337,72,Music Sounds Better With You,Throwback Party,Music Sounds Better With You - Radio Edit
0.937,132.067,0.727,pop,-2.871,0.091,0.749,PSY,4,0.286,72,Gangnam Style (강남스타일),Throwback Party,Gangnam Style (강남스타일)
0.736,130.011,0.75,pop,-4.168,0.265,0.355,"LMFAO, Lauren Bennett, GoonRock",4,0.155,72,Sorry For Party Rocking,Throwback Party,Party Rock Anthem
0.859,124.948,0.733,pop,-5.03,0.105,0.52,"R3HAB, A Touch Of Class",4,0.033,71,All Around The World (La La La),Throwback Party,All Around The World (La La La)
0.786,96.987,0.808,pop,-6.897,0.0574,0.899,Ace of Base,4,0.0447,71,The Sign,Throwback Party,The Sign
0.63,120.016,0.875,pop,-3.475,0.127,0.548,"The Pussycat Dolls, Busta Rhymes",4,0.0994,71,PCD,Throwback Party,Don't Cha
0.517,133.149,0.867,pop,-13.22,0.0864,0.862,MC Hammer,4,0.088,71,Please Hammer Don't Hurt 'Em,Throwback Party,U Can't Touch This
0.907,140.982,0.518,pop,-3.732,0.0838,0.961,Billy Ocean,4,0.0343,71,Billy Ocean (Expanded Edition),Throwback Party,Love Really Hurts Without You
0.936,131.986,0.729,pop,-7.536,0.0367,0.598,Rednex,4,0.0776,71,Sex & Violins,Throwback Party,Cotton Eye Joe
0.828,123.907,0.587,pop,-5.108,0.331,0.493,Lady Gaga,4,0.161,71,Born This Way (International Special Edition Version),Throwback Party,Born This Way
0.763,101.965,0.72,pop,-4.068,0.18,0.742,"Clean Bandit, Sean Paul, Anne-Marie",4,0.0523,70,Rockabye (feat. Sean Paul & Anne-Marie),Throwback Party,Rockabye (feat. Sean Paul & Anne-Marie)
0.748,125.896,0.503,pop,-4.124,0.343,0.356,"Alesso, Tove Lo",4,0.0619,70,Forever,Throwback Party,Heroes (we could be)
0.573,107.363,0.684,pop,-12.3,0.306,0.716,Baltimora,4,0.0261,70,Living In The Background,Throwback Party,Tarzan Boy
0.805,127.808,0.69,pop,-11.522,0.095,0.799,Corona,4,0.0336,70,The Rhythm of the Night,Throwback Party,The Rhythm of the Night
0.732,146.005,0.583,pop,-5.729,0.269,0.277,"Zara Larsson, MNEK",4,0.0459,70,So Good,Throwback Party,Never Forget You
0.792,116.012,0.979,pop,-2.784,0.102,0.583,Vanilla Ice,4,0.0388,70,Vanilla Ice Is Back! - Hip Hop Classics,Throwback Party,Ice Ice Baby
0.556,138.978,0.531,pop,-6.245,0.318,0.156,Chezile,3,0.0252,82,Beanie,Bedroom Pop,Beanie
0.663,146.053,0.634,pop,-6.818,0.102,0.6,beabadoobee,4,0.0331,80,Beatopia,Bedroom Pop,the perfect pair
0.394,96.192,0.421,pop,-8.312,0.0984,0.399,Rio Romeo,3,0.0277,78,Good God!,Bedroom Pop,Nothing's New
0.546,104.996,0.742,pop,-7.694,0.115,0.868,Clairo,4,0.0315,78,Immunity,Bedroom Pop,Bags
0.486,163.9,0.687,pop,-8.673,0.115,0.792,HYBS,4,0.0579,76,Tip Toe,Bedroom Pop,Tip Toe
0.529,75.515,0.551,pop,-10.469,0.178,0.521,Mac DeMarco,4,0.0517,80,This Old Dog,Bedroom Pop,For the First Time
0.0867,129.989,0.696,pop,-25.203,0.108,0.349,sign crushes motorist,4,0.0418,73,i'll be okay,Bedroom Pop,Better
0.351,87.057,0.665,pop,-9.424,0.109,0.451,Crumb,4,0.0276,71,Jinx,Bedroom Pop,Ghostride
0.585,102.331,0.75,pop,-7.576,0.155,0.584,Clairo,4,0.0285,73,4EVER,Bedroom Pop,4EVER
0.286,71.123,0.587,pop,-8.839,0.214,0.302,Faye Webster,4,0.0315,71,I Know I'm Funny haha,Bedroom Pop,In A Good Way
0.382,155.901,0.541,pop,-14.323,0.304,0.343,girl in red,4,0.035,73,i wanna be your girlfriend,Bedroom Pop,i wanna be your girlfriend
0.864,105.143,0.556,rock,-5.87,0.209,0.4,Linkin Park,4,0.0584,88,Hybrid Theory (Bonus Edition),Alternative Rock,In the End
0.872,184.115,0.466,rock,-3.344,0.121,0.806,Linkin Park,4,0.0336,89,The Emptiness Machine,Alternative Rock,The Emptiness Machine
0.62,117.038,0.741,rock,-5.505,0.0398,0.934,Hozier,4,0.0412,79,Unheard,Alternative Rock,Too Sweet
0.568,107.849,0.614,rock,-5.477,0.0997,0.516,Audioslave,4,0.0276,77,Audioslave,Alternative Rock,Like a Stone
0.532,85.03,0.548,rock,-7.596,0.217,0.405,Arctic Monkeys,4,0.0323,84,AM,Alternative Rock,Do I Wanna Know?
0.767,96.483,0.592,rock,-2.788,0.127,0.328,Red Hot Chili Peppers,4,0.027,81,Californication (Deluxe Edition),Alternative Rock,Californication
0.715,155.925,0.315,rock,-8.072,0.0942,0.497,The Goo Goo Dolls,3,0.0362,87,Dizzy up the Girl,Alternative Rock,Iris
0.713,74.989,0.645,rock,-5.355,0.113,0.566,Twenty One Pilots,4,0.0393,80,Blurryface,Alternative Rock,Ride
0.795,123.229,0.458,rock,-3.265,0.0756,0.513,Red Hot Chili Peppers,4,0.0574,81,Californication (Deluxe Edition),Alternative Rock,Otherside
0.935,120.092,0.627,rock,-4.882,0.147,0.287,Linkin Park,4,0.0324,81,Minutes to Midnight,Alternative Rock,What I've Done
0.87,164.057,0.28,rock,-4.219,0.101,0.284,Paramore,4,0.0592,71,Decode,Alternative Rock,Decode
0.865,100.016,0.58,rock,-4.359,0.106,0.587,Linkin Park,4,0.0313,74,Meteora (Bonus Edition),Alternative Rock,Breaking the Habit
0.941,119.783,0.502,rock,-5.194,0.553,0.124,Yeah Yeah Yeahs,4,0.0716,75,Fever To Tell (Deluxe Remastered),Alternative Rock,Maps
0.972,110.006,0.585,rock,-4.45,0.0707,0.585,Linkin Park,4,0.0534,76,LIVING THINGS,Alternative Rock,BURN IT DOWN
0.881,158.066,0.413,rock,-5.541,0.0805,0.364,Foo Fighters,4,0.0367,81,The Colour And The Shape,Alternative Rock,Everlong
0.808,117.971,0.493,rock,-3.365,0.0983,0.38,Linkin Park,4,0.0362,70,Transformers: Revenge Of The Fallen The Album,Alternative Rock,New Divide
0.742,159.779,0.268,rock,-4.939,0.626,0.416,Green Day,4,0.0355,74,21st Century Breakdown,Alternative Rock,21 Guns
0.839,94.015,0.517,rock,-3.521,0.108,0.416,Keane,4,0.0287,73,Hopes And Fears,Alternative Rock,Everybody's Changing
0.637,80.401,0.514,rock,-6.418,0.389,0.18,Linkin Park,4,0.0363,71,Minutes to Midnight,Alternative Rock,Leave Out All The Rest
0.796,169.835,0.289,rock,-4.22,0.202,0.33,My Chemical Romance,4,0.0494,74,The Black Parade,Alternative Rock,I Don't Love You
0.717,88.969,0.595,rock,-4.803,0.108,0.547,Red Hot Chili Peppers,4,0.0295,82,Californication (Deluxe Edition),Alternative Rock,Scar Tissue
0.442,81.201,0.513,rock,-13.529,0.0878,0.243,Pixies,4,0.0343,72,Death to the Pixies,Alternative Rock,Where Is My Mind?
0.911,108,0.615,rock,-3.584,0.0908,0.685,Linkin Park,4,0.0278,74,LIVING THINGS,Alternative Rock,CASTLE OF GLASS
0.938,91.455,0.618,rock,-3.442,0.167,0.875,Red Hot Chili Peppers,4,0.0456,81,By the Way (Deluxe Edition),Alternative Rock,Can't Stop
0.684,77.15,0.36,rock,-6.457,0.34,0.2,Pearl Jam,4,0.0308,73,Ten,Alternative Rock,Black
0.901,113.967,0.621,rock,-5.396,0.0875,0.744,New Radicals,4,0.0302,74,Maybe You've Been Brainwashed Too,Alternative Rock,You Get What You Give
0.595,129.786,0.519,rock,-5.001,0.0762,0.237,Måneskin,4,0.0283,68,THE LONELIEST,Alternative Rock,THE LONELIEST
0.849,156.036,0.636,rock,-7.075,0.372,0.917,Cage The Elephant,4,0.106,76,Cage The Elephant (Expanded Edition),Alternative Rock,Ain't No Rest for the Wicked
0.9,104.655,0.427,rock,-3.674,0.119,0.599,Red Hot Chili Peppers,4,0.0499,77,Stadium Arcadium,Alternative Rock,Snow (Hey Oh)
0.921,120,0.668,rock,-3.727,0.0877,0.782,Muse,4,0.0439,78,Black Holes and Revelations,Alternative Rock,Supermassive Black Hole
0.944,105.338,0.394,rock,-6.506,0.298,0.265,Pearl Jam,4,0.0761,77,Ten,Alternative Rock,Even Flow
0.652,173.008,0.274,rock,-6.196,0.108,0.1,STARSET,4,0.0625,70,Transmissions (Deluxe Version),Alternative Rock,My Demons
0.905,128.019,0.602,rock,-4.046,0.117,0.411,Muse,4,0.0775,75,The Resistance,Alternative Rock,Uprising
0.715,137.028,0.276,rock,-5.356,0.201,0.173,Kings of Leon,4,0.0432,76,Only By The Night,Alternative Rock,Use Somebody
0.913,96.184,0.556,rock,-2.36,0.346,0.73,Red Hot Chili Peppers,4,0.0437,77,Stadium Arcadium,Alternative Rock,Dani California
0.839,143.969,0.572,rock,-5.083,0.522,0.465,Beach Weather,4,0.0377,73,Chit Chat,Alternative Rock,"Sex, Drugs, Etc."
0.588,144.636,0.424,rock,-5.455,0.298,0.193,Coldplay,4,0.0278,74,A Rush of Blood to the Head,Alternative Rock,In My Place
0.939,106.031,0.644,rock,-3.486,0.233,0.861,Finger Eleven,4,0.0456,74,Them Vs. You Vs. Me (Deluxe Edition),Alternative Rock,Paralyzer
0.486,119.955,0.556,rock,-7.139,0.164,0.243,Green Day,4,0.0329,68,21st Century Breakdown,Alternative Rock,Last Night on Earth
0.842,100.127,0.297,rock,-7.457,0.0848,0.586,Alice In Chains,4,0.0488,72,Dirt (2022 Remaster),Alternative Rock,Would? (2022 Remaster)
0.796,105.991,0.6,rock,-4.481,0.484,0.75,The Rasmus,4,0.0275,71,Dead Letters,Alternative Rock,In the Shadows
0.663,104.561,0.277,rock,-8.821,0.136,0.527,Franz Ferdinand,4,0.0377,80,Franz Ferdinand,Alternative Rock,Take Me Out
0.645,89.518,0.552,rock,-6.595,0.0424,0.588,Candlebox,4,0.0268,68,Candlebox,Alternative Rock,Far Behind
0.584,170.411,0.509,rock,-4.907,0.384,0.685,Queens of the Stone Age,4,0.057,69,Songs For The Deaf,Alternative Rock,No One Knows
0.94,151.417,0.437,rock,-6.946,0.222,0.48,The Cure,4,0.0426,73,"Kiss Me, Kiss Me, Kiss Me",Alternative Rock,Just Like Heaven
0.97,122.444,0.451,rock,-4.938,0.102,0.198,Red Hot Chili Peppers,4,0.107,74,By the Way (Deluxe Edition),Alternative Rock,By the Way
0.945,91.906,0.51,rock,-5.405,0.0413,0.323,Linkin Park,4,0.0804,79,From Zero,Rock This,Two Faced
0.862,98.021,0.511,rock,-5.677,0.0939,0.361,Fontaines D.C.,4,0.0659,69,Romance,Rock This,Starburster
0.812,82.002,0.417,rock,-3.979,0.189,0.419,beabadoobee,4,0.0332,69,This Is How Tomorrow Moves,Rock This,Beaches
0.872,184.115,0.466,rock,-3.344,0.121,0.806,Linkin Park,4,0.0336,79,From Zero,Rock This,The Emptiness Machine
0.866,109.825,0.308,metal,-5.671,0.232,0.227,Iron Maiden,4,0.059,69,Fear of the Dark (2015 Remaster),Heavy Metal Classics,Fear of the Dark - 2015 Remaster
0.964,140.817,0.445,metal,-5.493,0.0773,0.448,Metallica,4,0.282,68,Kill 'Em All (Remastered),Heavy Metal Classics,Seek & Destroy - Remastered
0.908,114.816,0.415,metal,-9.701,0.082,0.437,Pantera,4,0.0765,71,Cowboys from Hell,Heavy Metal Classics,Cowboys from Hell
0.836,105.173,0.543,metal,-9.11,0.153,0.56,Metallica,4,0.0353,75,Master Of Puppets (Remastered),Death Metal Essentials,Master Of Puppets
0.908,159.756,0.285,metal,-4.601,0.311,0.669,Iron Maiden,4,0.0705,71,Piece of Mind (2015 Remaster),Death Metal Essentials,The Trooper - 2015 Remaster
0.704,118.242,0.43,metal,-8.008,0.0933,0.703,Pantera,4,0.0804,73,Vulgar Display of Power,Death Metal Essentials,Walk
0.934,127.066,0.417,metal,-3.908,0.132,0.287,System Of A Down,4,0.119,83,Toxicity,Death Metal Essentials,Chop Suey!
0.891,92.049,0.283,metal,-8.165,0.159,0.226,Korn,4,0.178,68,Korn,Death Metal Essentials,Blind
0.695,102.178,0.437,metal,-9.447,0.124,0.413,Metallica,3,0.0617,72,...And Justice For All,Death Metal Essentials,One
0.763,148.366,0.365,metal,-9.45,0.0865,0.342,Danzig,4,0.0591,69,Danzig,Death Metal Essentials,Mother
0.908,114.816,0.415,metal,-9.701,0.082,0.437,Pantera,4,0.0765,71,Cowboys from Hell,Death Metal Essentials,Cowboys from Hell
0.982,143.772,0.354,metal,-3.026,0.204,0.194,Slipknot,4,0.168,80,Vol. 3: The Subliminal Verses,Death Metal Essentials,Duality
0.828,123.257,0.577,metal,-8.691,0.0581,0.604,Metallica,4,0.0298,79,Metallica,Death Metal Essentials,Enter Sandman
0.916,118.004,0.58,metal,-4.358,0.126,0.683,Avenged Sevenfold,4,0.0387,75,Hail to the King,Death Metal Essentials,Hail to the King
0.898,103.299,0.353,metal,-5.877,0.39,0.525,Korn,4,0.052,77,Follow The Leader,Death Metal Essentials,Freak On a Leash
0.963,125.033,0.59,metal,-6.489,0.0781,0.586,Rob Zombie,4,0.0676,77,Hellbilly Deluxe,Death Metal Essentials,Dragula
0.949,129.984,0.554,metal,-4.928,0.2,0.233,Avenged Sevenfold,4,0.0787,70,Nightmare,Death Metal Essentials,Nightmare
0.781,71.841,0.443,metal,-4.277,0.166,0.372,Deftones,4,0.0377,77,Around the Fur,Death Metal Essentials,My Own Summer (Shove It)
0.714,107.441,0.567,metal,-8.512,0.186,0.191,TOOL,3,0.0302,68,Lateralus,Death Metal Essentials,Schism
0.776,77.987,0.585,punk,-5.898,0.3,0.427,Avril Lavigne,4,0.0459,81,Let Go,Pop Punk Powerhouses,Complicated
0.954,143.85,0.465,punk,-4.251,0.573,0.458,The All-American Rejects,4,0.044,70,Move Along,Pop Punk Powerhouses,Dirty Little Secret
0.849,162.152,0.643,punk,-5.428,0.058,0.903,Jimmy Eat World,4,0.0526,80,Bleed American,Pop Punk Powerhouses,The Middle
0.691,100.008,0.718,punk,-6.44,0.0627,0.552,The All-American Rejects,4,0.0387,69,When The World Comes Down,Pop Punk Powerhouses,Gives You Hell
0.887,119.974,0.606,punk,-4.404,0.337,0.903,Bowling For Soup,4,0.0598,69,A Hangover You Don't Deserve,Pop Punk Powerhouses,1985
0.75,118.015,0.774,punk,-4.927,0.0808,0.927,Fountains Of Wayne,4,0.0412,72,Welcome Interstate Managers,Pop Punk Powerhouses,Stacy's Mom
0.906,172.977,0.517,punk,-3.677,0.113,0.731,Paramore,4,0.0735,73,Riot!,Pop Punk Powerhouses,Misery Business
0.883,93.41,0.45,punk,-4.094,0.293,0.328,Evanescence,4,0.0524,69,The Open Door,Pop Punk Powerhouses,Call Me When You're Sober
0.9,149.937,0.487,punk,-4.417,0.358,0.484,Avril Lavigne,4,0.0482,77,Let Go,Pop Punk Powerhouses,Sk8er Boi
0.406,151.95,0.457,punk,-7.462,0.117,0.208,Avril Lavigne,3,0.0291,73,Let Go,Pop Punk Powerhouses,I'm with You
0.936,170.229,0.414,punk,-2.407,0.369,0.74,Avril Lavigne,4,0.0758,70,Under My Skin,Pop Punk Powerhouses,My Happy Ending
0.939,177.751,0.494,punk,-3.127,0.139,0.893,Good Charlotte,4,0.126,75,The Young and The Hopeless,Pop Punk Powerhouses,The Anthem
0.893,104.031,0.61,punk,-3.681,0.021,0.673,Paramore,4,0.0921,71,Paramore,Pop Punk Powerhouses,Ain't It Fun
0.923,136.01,0.602,punk,-3.763,0.0561,0.765,Paramore,4,0.044,78,Paramore,Pop Punk Powerhouses,Still into You
0.83,170.094,0.569,punk,-4.106,0.114,0.609,Panic! At The Disco,4,0.14,72,A Fever You Can't Sweat Out,Pop Punk Powerhouses,I Write Sins Not Tragedies
0.897,148.708,0.434,punk,-4.918,0.612,0.685,blink-182,4,0.0488,81,Enema Of The State,Pop Punk Powerhouses,All The Small Things
0.814,104.98,0.546,punk,-5.146,0.0972,0.146,Green Day,4,0.0314,77,American Idiot,Pop Punk Powerhouses,Wake Me up When September Ends
0.943,94.612,0.331,punk,-3.188,0.242,0.296,Evanescence,4,0.0698,83,Fallen,Pop Punk Powerhouses,Bring Me To Life
0.926,149.976,0.578,punk,-3.689,0.14,0.877,Avril Lavigne,4,0.0548,71,Goodbye Lullaby (Expanded Edition),Pop Punk Powerhouses,What the Hell
0.781,110.024,0.655,punk,-6.547,0.0867,0.584,blink-182,4,0.034,75,blink-182,Pop Punk Powerhouses,I Miss You
0.682,167.06,0.496,punk,-4.095,0.0589,0.474,Green Day,4,0.0294,70,Greatest Hits: God's Favorite Band,Pop Punk Powerhouses,Boulevard of Broken Dreams
0.988,186.113,0.38,punk,-2.042,0.368,0.769,Green Day,4,0.0639,79,American Idiot,Pop Punk Powerhouses,American Idiot
0.823,87.904,0.693,punk,-3.761,0.328,0.741,Weezer,4,0.0726,68,Make Believe,Pop Punk Powerhouses,Beverly Hills
0.563,137.715,0.452,punk,-6.607,0.143,0.209,Paramore,3,0.0272,74,Brand New Eyes,Pop Punk Powerhouses,The Only Exception
0.744,119.921,0.628,punk,-4.718,0.313,0.277,"mgk, YUNGBLUD, Travis Barker",4,0.0379,68,Hotel Diablo,Pop Punk Powerhouses,I Think I'm OKAY (with YUNGBLUD & Travis Barker)
0.946,103.408,0.494,punk,-2.757,0.398,0.741,Lit,4,0.0637,74,A Place In The Sun,Pop Punk Powerhouses,My Own Worst Enemy
0.904,173.734,0.486,punk,-3.751,0.0947,0.786,Yellowcard,4,0.0638,71,Ocean Avenue,Pop Punk Powerhouses,Ocean Avenue
0.932,92.956,0.545,punk,-2.189,0.127,0.464,The Red Jumpsuit Apparatus,4,0.0399,75,Don't You Fake It,Pop Punk Powerhouses,Face Down
0.873,143.519,0.308,punk,-4.542,0.0974,0.686,AFI,4,0.0533,68,DECEMBERUNDERGROUND,Pop Punk Powerhouses,Miss Murder
0.892,154.844,0.46,punk,-5.046,0.106,0.59,Fall Out Boy,4,0.0619,77,Infinity On High,Pop Punk Powerhouses,Thnks fr th Mmrs
0.857,111.647,0.463,punk,-3.063,0.184,0.856,My Chemical Romance,4,0.0632,79,The Black Parade,Pop Punk Powerhouses,Teenagers
0.914,196.482,0.403,punk,-5.215,0.065,0.626,Sum 41,4,0.142,73,"All Killer, No Filler",Pop Punk Powerhouses,Fat Lip
0.951,157.663,0.391,punk,-7.419,0.0878,0.468,blink-182,4,0.0688,77,Enema Of The State,Pop Punk Powerhouses,What's My Age Again?
0.705,138.559,0.818,punk,-6.679,0.613,0.772,Gorillaz,4,0.177,84,Demon Days,Pop Punk Powerhouses,Feel Good Inc.
0.94,179.722,0.21,punk,-3.427,0.269,0.255,My Chemical Romance,4,0.123,74,Three Cheers for Sweet Revenge,Pop Punk Powerhouses,I'm Not Okay (I Promise)
0.87,164.057,0.28,punk,-4.219,0.101,0.284,Paramore,4,0.0592,71,Decode,Pop Punk Powerhouses,Decode
0.818,119.965,0.695,punk,-5.379,0.0219,0.916,Paramore,4,0.0334,73,After Laughter,Pop Punk Powerhouses,Hard Times
0.96,125.921,0.356,punk,-3.487,0.209,0.0857,My Chemical Romance,4,0.104,76,Three Cheers for Sweet Revenge,Pop Punk Powerhouses,Helena
0.883,122.252,0.467,punk,-3.679,0.125,0.309,My Chemical Romance,4,0.106,72,The Black Parade,Pop Punk Powerhouses,Famous Last Words
0.986,165.981,0.411,punk,-2.522,0.371,0.649,My Chemical Romance,4,0.0583,68,Danger Days: The True Lives of the Fabulous Killjoys,Pop Punk Powerhouses,Na Na Na (Na Na Na Na Na Na Na Na Na)
0.796,169.835,0.289,punk,-4.22,0.202,0.33,My Chemical Romance,4,0.0494,74,The Black Parade,Pop Punk Powerhouses,I Don't Love You
0.886,145.781,0.202,punk,-3.805,0.643,0.192,My Chemical Romance,4,0.0816,70,Three Cheers for Sweet Revenge,Pop Punk Powerhouses,The Ghost of You
0.928,95.594,0.579,punk,-4.344,0.18,0.882,blink-182,4,0.0411,74,Take Off Your Pants And Jacket,Pop Punk Powerhouses,First Date
0.842,162.011,0.494,punk,-4.784,0.122,0.574,Fall Out Boy,4,0.0843,76,From Under The Cork Tree,Pop Punk Powerhouses,"Sugar, We're Goin Down"
0.961,114.451,0.621,punk,-3.198,0.0854,0.449,Fall Out Boy,4,0.154,75,From Under The Cork Tree,Pop Punk Powerhouses,"Dance, Dance"
0.959,193.144,0.409,punk,-4.563,0.0766,0.83,blink-182,4,0.0869,69,Take Off Your Pants And Jacket,Pop Punk Powerhouses,The Rock Show
0.827,167.086,0.29,punk,-3.451,0.301,0.45,Green Day,4,0.0362,69,American Idiot,Pop Punk Powerhouses,Holiday / Boulevard of Broken Dreams
0.775,136.02,0.52,punk,-5.803,0.364,0.383,blink-182,4,0.0348,71,Enema Of The State,Pop Punk Powerhouses,Adam's Song
0.965,112.363,0.403,punk,-2.238,0.341,0.431,"Pierce The Veil, Kellin Quinn",4,0.0964,75,Collide With The Sky,Pop Punk Powerhouses,King For A Day
0.925,159.989,0.472,punk,-3.545,0.0826,0.338,Pierce The Veil,4,0.15,68,Collide With The Sky,Pop Punk Powerhouses,Bulls In The Bronx
0.422,112.751,0.756,blues,-12.967,0.0368,0.487,Elton John,4,0.0292,72,Sleeping With The Past (Remastered with bonus tracks),Classic Blues,Sacrifice
0.214,67.531,0.332,blues,-12.518,0.0839,0.11,Whitney Houston,4,0.0349,75,The Bodyguard - Original Soundtrack Album,Classic Blues,I Will Always Love You
0.498,116.262,0.581,blues,-6.9,0.132,0.111,Phil Collins,4,0.0276,74,The Singles (Expanded),Classic Blues,Against All Odds (Take a Look at Me Now) - 2016 Remaster
0.428,149.705,0.641,blues,-9.29,0.0579,0.53,Boyz II Men,3,0.024,70,Cooleyhighharmony (Bonus Tracks Version),Classic Blues,End Of The Road
0.519,140.054,0.546,blues,-9.072,0.24,0.247,Céline Dion,4,0.0291,71,The Colour Of My Love,Classic Blues,The Power of Love
0.652,80.61,0.52,blues,-6.655,0.256,0.722,Roxette,4,0.0274,77,It Must Have Been Love,Classic Blues,"It Must Have Been Love - From the Film ""Pretty Woman"""
0.402,119.873,0.651,blues,-9.303,0.0765,0.258,Michael Jackson,4,0.028,68,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",Classic Blues,You Are Not Alone
0.317,131.783,0.509,blues,-16.063,0.0878,0.247,Lionel Richie,4,0.0305,69,Can't Slow Down,Classic Blues,Stuck On You
0.381,121.948,0.476,blues,-10.238,0.0614,0.33,Roberta Flack,4,0.0342,70,Killing Me Softly,Classic Blues,Killing Me Softly With His Song
0.264,99.304,0.636,blues,-14.567,0.275,0.264,Whitney Houston,3,0.0263,68,Whitney Houston,Classic Blues,Saving All My Love for You
0.249,82.803,0.418,blues,-13.744,0.112,0.213,Enya,4,0.0301,71,A Day Without Rain,Classic Blues,Only Time
0.74,118.01,0.593,blues,-6.12,0.102,0.501,OneRepublic,4,0.0339,69,Dreaming Out Loud,Classic Blues,Apologize
0.64,101.991,0.691,blues,-5.087,0.2,0.452,Céline Dion,4,0.0384,69,A New Day Has Come,Classic Blues,I'm Alive
0.533,131.745,0.584,blues,-7.11,0.306,0.224,Seal,3,0.0305,71,Seal,Classic Blues,Kiss from a Rose
0.65,129.993,0.727,blues,-5.357,0.111,0.668,Ne-Yo,4,0.0337,70,Year Of The Gentleman (Bonus Track Edition),Classic Blues,Mad
0.588,94.519,0.686,blues,-8.343,0.0954,0.617,Mario,4,0.0554,75,Turning Point,Classic Blues,Let Me Love You
0.72,79.983,0.508,blues,-5.908,0.0563,0.472,Beyoncé,4,0.0628,71,I AM...SASHA FIERCE,Classic Blues,Halo
0.612,86.768,0.536,blues,-5.847,0.209,0.57,Chris Brown,4,0.272,71,Chris Brown (Expanded Edition),Classic Blues,Yo (Excuse Me Miss)
0.438,87.903,0.384,blues,-9.149,0.101,0.287,Céline Dion,4,0.0362,72,Falling into You,Classic Blues,It's All Coming Back to Me Now
0.467,119.919,0.615,blues,-9.883,0.099,0.177,Céline Dion,4,0.0327,74,Falling into You,Classic Blues,"Because You Loved Me (Theme from ""Up Close and Personal"")"
0.825,94.931,0.56,blues,-3.862,0.161,0.268,Vanessa Carlton,4,0.0379,75,Be Not Nobody,Classic Blues,A Thousand Miles
0.602,94.382,0.805,blues,-9.7,0.0581,0.744,Marvin Gaye,4,0.0579,73,Midnight Love,Classic Blues,Sexual Healing
0.512,128.019,0.634,blues,-8.651,0.0588,0.193,K-Ci & JoJo,4,0.0285,68,Love Always,Classic Blues,All My Life
0.479,81.998,0.675,blues,-9.87,0.088,0.454,James Blunt,4,0.0278,75,Back to Bedlam,Classic Blues,You're Beautiful
